"id","title","year","region","language","director","type","actor","date","rate","rating_num","runtime","url"
"10428501","新·福音战士剧场版：终 シン・エヴァンゲリオン劇場版:│▌","2021","日本","日语","庵野秀明,鹤卷和哉,中山胜一,前田真宏","剧情,科幻,动画","绪方惠美,林原惠美,宫村优子,石田彰,坂本真绫,三石琴乃,山口由里子,立木文彦,清川元梦,关智一,岩永哲哉,岩男润子,长泽美树,子安武人,优希比吕,大塚明夫,泽城美雪,大原沙耶香,伊濑茉莉也,胜杏里,山寺宏一,内山昂辉,川田绅司,兴津和幸,下山吉光,星野充昭,佐藤蓝,泷泽罗子,堀越真己,八百屋杏,斋藤千和,小野冢贵志,仪武祐子,手冢弘道,塙爱美,中务贵幸,大南悠,丹羽正人,广濑小夜,中村源太,武藏真之介,新祐树,前田玲奈,村田知沙,井关花芽,虎岛贵明,神木隆之介","2021-03-08(日本)","9.2","58905","154分钟","https://movie.douban.com/subject/10428501/"
"10490568","蝴蝶梦 Rebecca","2020","英国","英语","本·维特利","剧情,爱情,悬疑,惊悚","莉莉·詹姆斯,艾米·汉莫,凯莉·霍威,克里斯汀·斯科特·托马斯,简·拉波特泰尔,安·唐德,马克·路易斯·琼斯,萨姆·赖利,比尔·帕特森,汤姆·古德曼-希尔,本·克朗普顿,约翰·霍林沃思,露西·拉塞尔,朱利安·费罗,布赖尼·米勒","2020-10-21(美国网络)","5.6","5599","121分钟","https://movie.douban.com/subject/10490568/"
"10523152","哭泣的男人 Cry Macho","2021","美国","英语","克林特·伊斯特伍德","剧情,惊悚,西部","克林特·伊斯特伍德,德怀特·尤科姆,丹尼尔V·格拉劳,安珀·林恩·阿什利,布雷特尼·拉特利奇,亚历山德拉·鲁迪,萨罗·索利斯,霍拉西欧·加西亚·罗哈斯,伊万·埃尔南德斯,费兰达·乌雷霍拉,Lincoln A. Castellanos,Eduardo Minett,Juan Mendoza Solis,娜塔莉娅·特拉文,马尔科·罗德里格斯,保罗·阿拉约,吉安尼·卡尔切蒂","2021-09-17(美国/美国网络)","6.5","3860","104分钟","https://movie.douban.com/subject/10523152/"
"10546436","第一滴血5：最后的血 Rambo: Last Blood","2019","美国 / 西班牙 / 保加利亚","英语 / 西班牙语","阿德里安·格鲁伯格","动作,惊悚,冒险","西尔维斯特·史泰龙,帕斯·贝加,塞尔吉奥·佩里斯-门切塔,艾德里安娜·巴拉扎,维特·蒙雷尔,吉妮·金,华金·科西奥,帕斯卡西奥·洛佩斯,奥斯卡·贾恩那达,亚历山大·迪米特罗夫,亚伦·科恩,尼克·威特曼,杰西卡·马德森,路易·曼迪勒,欧文·戴维斯,阿塔纳斯·斯雷布雷夫,乔治·曼切夫","2019-09-18(印度尼西亚)","7.6","45771","89分钟","https://movie.douban.com/subject/10546436/"
"10786241","印度有嘻哈 गली बॉय","2019","印度","印地语","卓娅·阿赫塔尔","剧情,音乐","兰维尔·辛格,阿莉雅·布哈特,希坦特·查杜尔韦迪,维贾伊·拉齐,阿姆鲁塔·苏巴什,维杰·维玛,卡琪·柯切林,伊赫拉·克汗,谢巴·查达,乔蒂·苏巴,拉胡尔·皮斯克,纳库尔·萨赫德娃,舒蒂·乔汉,艾西瓦娅·德赛,库布拉·萨特,索纳利·萨查德夫","2019-02-09(柏林电影节)","7.5","6084","153分钟","https://movie.douban.com/subject/10786241/"
"1431694","永不消逝的电波","1958","中国大陆","汉语普通话","王苹","剧情,悬疑,战争","孙道临,袁霞,王心刚,陆丽珠,黄宛苏,霍德集,李力,里坡,白钢,刘江,陆立之,曲云,王骏,王孝忠,吴凡,邢吉田,颜碧君,张帆,张亨利,张怀志,张璋,孟庆芳,刘秉章,朱毅之","1958(中国大陆)","8.0","13136","110分钟","https://movie.douban.com/subject/1431694/"
"1469353","布鲁克林秘案 Motherless Brooklyn","2019","美国","英语 / 法语","爱德华·诺顿","剧情,犯罪","爱德华·诺顿,古古·姆巴塔-劳,亚历克·鲍德温,鲍比·坎纳瓦尔,威廉·达福,布鲁斯·威利斯,伊桑·苏普利,切莉·琼斯,达拉斯·罗伯特斯,乔什·帕斯,拉杜·斯平格尔,费舍·史蒂芬斯,罗伯特·维斯多姆,迈克尔·肯尼斯·威廉姆斯,埃里克·贝瑞曼,尼尔森·艾维登,莱斯利·曼恩,凯蒂·戴维斯,奥利·哈斯基维,黛博拉·安格,埃兹拉·巴恩斯,斯蒂芬·阿德利·葛尔盖,拉塞尔·G·琼斯,布莱斯·科里根,列尼斯·德洛桑托斯,桃乐丝·麦卡锡,罗伯特·迈尔斯","2019-08-30(特柳赖德电影节)","7.0","18535","144分钟","https://movie.douban.com/subject/1469353/"
"15077774","谋杀疑案 Murder Mystery","2019","美国","英语","凯尔·纽瓦切克","喜剧,动作,爱情,悬疑","詹妮弗·安妮斯顿,亚当·桑德勒,杰玛·阿特登,卢克·伊万斯,丹尼·伯恩,忽那汐里,奥拉维尔·达里·奥拉夫松,杰姬·桑德勒,特伦斯·斯坦普,约翰·卡尼,大卫·威廉姆斯,阿迪勒·阿赫塔尔,苏芙·布莱德肖,路易斯·赫拉尔多·门德斯,埃里克·格里芬,维克托·特平,妮可·兰德尔·约翰逊,埃莱娜·卡多纳,丹妮拉·桑德福德,彼得·阿佩塞拉,拉斐尔·格罗斯-哈维,安德烈·多伦特","2019-06-14(美国)","6.2","12664","97分钟","https://movie.douban.com/subject/15077774/"
"1652592","阿丽塔：战斗天使 Alita: Battle Angel","2019","美国 / 日本 / 加拿大","英语 / 西班牙语","罗伯特·罗德里格兹","动作,科幻,冒险","罗莎·萨拉查,克里斯托弗·瓦尔兹,基恩·约翰逊,艾德·斯克林,马赫沙拉·阿里,詹妮弗·康纳利,杰基·厄尔·哈利,拉娜·康多,小豪尔赫·兰登伯格,艾莎·冈萨雷斯,卡斯帕·范·迪恩,米歇尔·罗德里格兹,爱德华·诺顿,杰夫·法赫,山姆麦地那,德里克·梅耶斯,艾丽·拉蒙特,豪尔赫·A·希门尼斯,马克·扎罗,比利·布莱尔,伦纳德·吴,特里斯坦·里格斯,迈克尔·洛夫·托利弗,金,达塞尔·丹妮尔,马克·A·怀特","2019-02-22(中国大陆)","7.5","559675","122分钟","https://movie.douban.com/subject/1652592/"
"1904722","宠物坟场 Pet Sematary","2019","美国","英语","凯文·库尔施,丹尼斯·维德迈尔","悬疑,惊悚,恐怖","杰森·克拉克,艾米·西米茨,约翰·利思戈,杰特·劳伦斯,雨果·拉瓦,卢卡斯·拉瓦,奥布萨·艾哈迈德,阿丽莎·布鲁克·莱文,玛丽亚·埃雷拉,弗兰克·萧宾,琳达·E·史密斯,索尼娅·玛丽亚·基里拉,娜奥米·弗伦内特,艾丽森·奥唐奈尔","2019-03-17(西南偏南电影节)","5.7","17516","101分钟","https://movie.douban.com/subject/1904722/"
"1905779","最后一搏 The Last Full Measure","2019","美国","英语","托德·罗宾森","剧情,战争","塞巴斯蒂安·斯坦,艾莉森·萨多尔,阿瑟·迈尔斯·法里卡,丽莎盖伊·汉密尔顿,布莱德利·惠特福德,威廉·赫特,莱纳斯·罗彻,杰瑞米·艾文,约恩·奥布赖恩,克里斯托弗·普卢默,戴安·拉德,塞缪尔·杰克逊,埃米·马迪根,彼得·方达,艾德·哈里斯,约翰·D·希克曼,丹·雷诺兹,约翰·萨维奇,汉娜·布莱克,代尔·戴,理查德·考索恩,维布尔·弗利茨杰拉德,罗伯特·派恩,里克·赖茨,朱利安·亚当斯,瑟达吕斯·布兰,马丁·科平,麦克斯·盖尔,迈克尔·因佩里奥利,詹姆斯·贾格尔,泰勒·罗宾逊,扎齐·罗伊瑞格,特拉维斯·阿隆·韦德,柯迪·沃克,贾迈尔·钱伯斯,罗宾·戴克,胡安·贾斯帕,佩里·约翰逊,奥罗拉·卡琳,瑞恩·牛顿,帕蒂·舍尔哈斯,罗伯特·廷斯利","2019-10-19(西安普敦海滩)","6.7","2531","110分钟","https://movie.douban.com/subject/1905779/"
"1945750","劣迹斑斑 The Dirt","2019","美国","英语","杰夫·特里梅因","音乐,传记","机关枪凯利,艾琳·欧贝,道格拉斯·布斯,艾伦·杰伊·罗姆,丹尼尔·韦伯,艾丽莎·玛丽·史迪威,布兰妮·弗兰,伊万·瑞恩,凯瑟琳·莫里斯,文斯·马蒂斯,阿维斯·玛丽·巴尼斯,乔·克里斯特,考特尼·迪茨,彼得·詹梅斯,皮特·戴维森,西尔维娅·格雷丝·克里姆,克里斯蒂安·格林,大卫·科斯塔贝尔,托尼·卡瓦勒罗,莱文·兰宾,乔丹·林恩·皮尔斯,约书亚·米克尔,布莱恩·克恩,马丁·巴特斯·布拉德福德,萨米·哈加尔,汤米·李,米克·马尔斯,万斯·尼尔,尼基·锡克斯,爱德华·范海伦","2019-03-22(美国)","7.8","3860","107分钟","https://movie.douban.com/subject/1945750/"
"1972738","危机：龙潭之战 Danger Close: The Battle of Long Tan","2019","澳大利亚","英语","科里夫·斯丹德斯","剧情,动作,战争","崔维斯·费米尔,卢克·布雷西,理查德·劳斯伯格,丹尼尔·韦伯","2019-08-08(澳大利亚)","6.5","4938","118分钟","https://movie.douban.com/subject/1972738/"
"19971676","黑衣人：全球追缉 Men in Black International","2019","美国","英语","F·加里·格雷","喜剧,动作,科幻","克里斯·海姆斯沃斯,泰莎·汤普森,丽贝卡·弗格森,库梅尔·南贾尼,拉菲·斯波,艾玛·汤普森,连姆·尼森,戴维娜·西塔拉姆,纳西尔·贾玛,维克托里娅·菲斯,佩内洛普·卡普迪雅,斯蒂芬·怀特,安纳托·陶布曼,露丝·霍洛克斯,贝恩·科拉科,马西·哈里尔,希滕·珀泰尔,通恰伊·古奈什,艾德里安·阿尔瓦拉多,史蒂芬·萨姆森,曼迪娅·弗罗里,黄渤,伊隆·马斯克","2019-06-14(美国/中国大陆)","5.5","156634","115分钟","https://movie.douban.com/subject/19971676/"
"20276229","007：无暇赴死 No Time to Die","2021","英国 / 美国","英语 / 法语 / 意大利语 / 俄语 / 西班牙语","凯瑞·福永","动作,惊悚,冒险","丹尼尔·克雷格,拉米·马雷克,蕾雅·赛杜,安娜·德·阿玛斯,拉什纳·林奇,拉尔夫·费因斯,本·卫肖,丽莎-朵拉·桑尼,娜奥米·哈里斯,罗里·金尼尔,杰弗里·怀特,比利·马格努森,克里斯托弗·瓦尔兹,大卫·丹席克,达利·本萨拉赫,休·丹尼斯,普莉安卡·伯福德,皮奥·阿马托,贾文・普林斯,Amy Morgan,洛德斯·法比尔斯,菲利普·菲尔玛,Raymond Waring,可可·萨姆纳,戈登·亚历山大,戴维·奥拉瓦莱·阿印德,安德鲁·G·奥格尔比,吉安尼·卡尔切蒂,通恰伊·古奈什,泰·赫尔利,拉普洛斯·卡伦福佐斯,马里安·洛伦西克","2021-10-29(中国大陆)","6.6","258880","163分钟","https://movie.douban.com/subject/20276229/"
"2131664","真人快打 Mortal Kombat","2021","美国","英语 / 日语 / 汉语普通话","西蒙·麦奎德","动作,奇幻,冒险","刘易斯·陈,乔·塔斯利姆,真田广之,杰西卡·麦克娜美,约什·劳森,麦卡德·布鲁克斯,林路迪,浅野忠信,黄经汉,麦克斯•黄,茜茜·斯特林格,梅尔·贾森,丹尼尔·尼尔森,劳拉·布伦特,马蒂尔达·金伯","2021-04-08(中国香港)","5.2","22864","110分钟","https://movie.douban.com/subject/2131664/"
"21349225","占据 Becoming","2020","美国","英语","奥玛尔·内姆","剧情,科幻,恐怖","托比·凯贝尔,佩内洛普·米契尔,杰弗里·丹尼尔·菲利普斯,斯蒂芬·里德尔,梅丽莎·博洛纳,贝斯·布罗德里克,杰森·帕特里克,卢·坦普尔,约翰·纽伯格,丹尼尔·索斯沃思,Zander Essex,Gianni Capaldi,Elana Krausz,Jessica Ambuehl,Kate August Lim,Rich Williams,西耶娜·法拉尔,吉米·斯达","2020-03-06(美国)","4.8","407","98分钟","https://movie.douban.com/subject/21349225/"
"21349338","爱与怪物 Love and Monsters","2020","美国","英语","迈克尔·马修斯","喜剧,动作,科幻,奇幻,冒险","迪伦·奥布莱恩,杰西卡·亨维克,迈克尔·鲁克,丹尼尔·尤因,阿丽亚娜·格林布拉特,艾伦·霍尔曼,特雷·黑尔,帕卡罗·姆泽贝,西尼·普里蒂,阿玛莉·沃德,特克赫·图哈卡,塔斯尼姆·罗克,托马斯·坎贝尔,乔尔·皮尔斯,梅拉妮·萨内蒂,布鲁斯·斯宾斯,米莉亚玛·史密斯,安德鲁·布坎南,坦蒂·莱特,达米安·加维,西罗,道奇,拉里·塞达尔","2020-10-16(美国)","7.2","32296","109分钟","https://movie.douban.com/subject/21349338/"
"21349769","第零军团 Troop Zero","2019","美国","英语","伯特,伯蒂","剧情,喜剧,家庭","麦肯娜·格瑞丝,艾莉森·珍妮,艾迪·帕特森,维奥拉·戴维斯,吉姆·加菲根,迈克·艾普斯,查理·肖特韦尔,小埃里克·贝尔,格温德琳·穆兰巴,戈登·德克海默,Ashley Brooke,Maureen Brennan,Rebecca Chulew,Johanna Colón,Milan Ray,Elton LeBlanc,肯尼斯·韦恩·布拉德利","2019-02-01(圣丹斯电影节首映)","6.8","852","94分钟","https://movie.douban.com/subject/21349769/"
"21354767","伯纳黛特你去了哪 Where'd You Go, Bernadette","2019","美国","英语","理查德·林克莱特","剧情,喜剧","凯特·布兰切特,朱迪·格雷尔,克里斯汀·韦格,劳伦斯·菲什伯恩,特罗伊安·艾夫瑞·贝利萨里奥,比利·克鲁德普,约翰内斯·豪克尔·约翰内森,詹姆斯·乌尔班尼亚克,凯特·伊斯顿,理查德·罗比查乌克斯,艾玛·尼尔森,李·哈林顿,理查德·巴洛,威廉·卡尼亚,克劳迪娅·多米特,Zoe Chao,Lana Young,Katelyn Statton,Zachary Davis Brown","2019-08-16(美国)","7.6","19167","109分钟","https://movie.douban.com/subject/21354767/"
"22265687","星球大战9：天行者崛起 Star Wars: The Rise of Skywalker","2019","美国","英语","J·J·艾布拉姆斯","动作,科幻,冒险","黛西·雷德利,亚当·德赖弗,奥斯卡·伊萨克,约翰·博耶加,马克·哈米尔,凯丽·费雪,比利·迪·威廉姆斯,伊恩·麦克迪阿梅德,凯丽·拉塞尔,哈里森·福特,朱迪·科默,比利·豪尔,马特·史密斯,露皮塔·尼永奥,多姆纳尔·格里森,凯莉·玛丽·陈,乔纳斯·索塔莫,比莉·洛德,安东尼·丹尼尔斯,娜奥米·阿基,理查德·E·格兰特,多米尼克·莫纳汉,格雷戈·格伦伯格,艾德·希兰,林-曼努尔·米兰达","2019-12-18(中国大陆)","6.3","92439","142分钟","https://movie.douban.com/subject/22265687/"
"2244426","雷霆沙赞！ Shazam!","2019","美国 / 加拿大","英语 / 西班牙语","大卫·F·桑德伯格","动作,奇幻,冒险","扎克瑞·莱维,马克·斯特朗,亚瑟·安其,杰克·迪伦·格雷泽,杰曼·翰苏,费丝·赫尔曼,约文·阿曼德,伊恩·陈,格蕾丝·富尔顿,亚当·布罗迪,梅根·古德,米歇尔·博斯,罗斯·巴特勒,玛尔塔·米兰斯,库珀·安德鲁斯,罗维娜·亚瓦里,埃文·马什,娜塔莉·萨福兰,D·J·科特罗纳,艾娃·普雷斯顿,安迪·奥修,卡尔森·迈克马克,莎伊娜·瑞恩,莎拉·贝纳尼,安吉莉卡·利斯克,辛迪·戴,洛塔·洛斯滕,西蒙·诺斯伍德,戴维·科赫史密斯,卢·卢·萨夫兰,亚当·罗德内斯,杰夫·桑卡,阿里·巴德沙阿,大卫·J·麦克尼尔,达娜·雷兹尼克,迪索·拉莫斯","2019-04-05(美国/中国大陆)","6.2","238243","132分钟","https://movie.douban.com/subject/2244426/"
"23044161","飞哥与小佛大电影：凯蒂丝对抗全宇宙 Phineas and Ferb The Movie: Candace Against the Universe","2020","美国","英语","迈克尔·阿恩特","喜剧,动画,家庭,冒险","艾莉森·斯通勒,阿什丽·提斯代尔,迪·布拉雷·贝克尔,奥利维亚·奥尔森,文森特·马特拉,马里克·潘考利,丹·波文迈尔,杰夫·马尔什,卡罗琳·雷亚,David Errigo Jr.,Tyler Alexander Mann,Bobby Gaylor","2020-08-28(美国)","8.3","652","85分钟","https://movie.douban.com/subject/23044161/"
"2364001","梦幻岛 Fantasy Island","2020","美国","英语","杰夫·瓦德洛","恐怖,冒险","露西·海尔,李美琪,波茜娅·道布尔戴,迈克尔·佩纳,帕里莎·菲兹-亨利,瑞恩·汉森,夏洛特·麦金尼,迈克尔·鲁克,金·寇兹,埃文·埃瓦戈拉,奥斯汀·斯托维尔,欧阳万成,罗比·琼斯,戈兰·D·克鲁特,蕾妮·默登,伊恩·罗伯茨,蒂姆·王,史蒂文·A·戴维斯","2020-02-14(美国)","5.4","9967","110分钟","https://movie.douban.com/subject/2364001/"
"2364086","隐形人 The Invisible Man","2020","加拿大 / 澳大利亚 / 美国","英语","雷·沃纳尔","科幻,惊悚,恐怖","伊丽莎白·莫斯,奥利弗·杰森-科恩,阿尔迪斯·霍吉,迈克尔·多曼,斯托姆·瑞德,本尼迪克·哈迪,哈丽特·戴尔,瑞妮·林,布莱恩·米根,薇薇安·格里尔,尼古拉斯·霍普,克利夫·威廉姆斯,萨姆·史密斯,扎拉·迈克尔斯,纳许·埃哲顿,安东尼·布兰登·黄,阿玛莉·沃德,迈克尔·诺特","2020-12-04(中国大陆)","7.1","199254","124分钟","https://movie.douban.com/subject/2364086/"
"23774832","大红狗克里弗 Clifford the Big Red Dog","2021","英国 / 加拿大 / 美国","英语","沃尔特·拜克","喜剧,家庭,冒险","达比·坎普,杰克·怀特霍尔,伊扎克·王,约翰·克里斯,西耶娜·盖尔利,托尼·海尔,大卫·艾兰·格里尔,霍拉提奥·桑斯,保罗·罗德里奇斯,拉塞尔·皮特斯,基思·埃威尔,拜尔·艾伦·布莱恩,托芙·菲尔德舒,杰西卡·基南·温,泰·琼斯,王盛德,希博汗·法隆,雅莎·杰克逊,亚历克斯·莫法特,基南·汤普森,罗茜·佩雷兹,安娜贝尔·布莱特,Neil Hellegers,凯伦·琳恩·高妮,杰克逊·弗雷泽,丹妮尔·古尔丁,亚历山德拉·艾布拉姆斯,马科·查卡,梅兰妮·钱德拉,卡伦·科尔,罗比·德拉费勒,马修·古利,桃乐丝·麦卡锡,莎莉·谢巴德,汤姆·斯特拉特福","2021-11-10(美国)","6.4","3462","97分钟","https://movie.douban.com/subject/23774832/"
"24298954","疯狂原始人2 The Croods: A New Age","2020","美国","英语","乔尔·克劳福德","喜剧,动画,冒险","尼古拉斯·凯奇,艾玛·斯通,瑞安·雷诺兹,凯瑟琳·基纳,莱斯利·曼恩,彼特·丁拉基,克拉克·杜克,克萝丽丝·利奇曼,乔安娜·林莉,凯莉·玛丽·陈","2020-11-27(中国大陆)","7.7","242447","95分钟","https://movie.douban.com/subject/24298954/"
"24325856","全民追女王 Long Shot","2019","美国","英语","乔纳森·莱文","喜剧","查理兹·塞隆,塞斯·罗根,亚历山大·斯卡斯加德,鲍勃·奥登科克,安迪·瑟金斯,琼·黛安·拉斐尔,兰道尔·朴,小奥谢拉·杰克逊,拉维·帕特尔,詹姆斯·塞托,阿维娃·蒙吉洛,加布里埃尔·格雷厄姆,崔斯坦·D·拉勒,孙晓,亚瑟·霍尔顿,娜塔莉·希波蒂","2019-03-09(西南偏南电影节)","6.6","12851","125分钟","https://movie.douban.com/subject/24325856/"
"24716039","星际探索 Ad Astra","2019","美国 / 巴西 / 中国大陆","英语 / 挪威语","詹姆斯·格雷","科幻,冒险","布拉德·皮特,汤米·李·琼斯,丽芙·泰勒,鲁丝·内伽,唐纳德·萨瑟兰,劳恩·迪恩,唐尼·科沙瓦茨,肖恩·布莱克默,鲍比·内什,丽莎盖伊·汉密尔顿,约翰·芬,约翰·奥提兹,弗雷达·福斯·沈,凯拉·亚当斯,拉维·卡普尔,金伯莉·伊丽丝,埃莉莎·佩里,丹尼尔·萨乌利,吉米·希尔兹,库纳尔·杜德赫克,格雷格·布瑞克,艾莉森·瑞德,莎莎·康普,娜塔莎·雷昂,洛雷尔·伯德·多夫曼,哈尔茨卡·库扎,希拉·M·洛克哈特,马洛里·露,安妮·麦克代尼尔斯,珍·莫里洛,罗切尔·罗斯,瓦莱丽·罗斯","2019-12-05(中国大陆)","6.8","111201","124分钟","https://movie.douban.com/subject/24716039/"
"24733428","心灵奇旅 Soul","2020","美国","英语","彼特·道格特,凯普·鲍尔斯","动画,音乐,奇幻","杰米·福克斯,蒂娜·菲,菲利西亚·拉斯海德,阿米尔-卡利布·汤普森,戴维德·迪格斯,格拉汉姆·诺顿,瑞切尔·豪斯,艾莉丝·布拉加,理查德·艾欧阿德,唐尼尔·罗林斯,安吉拉·贝塞特,马戈·霍尔,罗德莎·琼斯,韦斯·斯塔迪,沙基纳·贾弗里,福琼·费姆斯特,卡鲁姆·格兰特,泽诺比娅·谢罗夫,朱恩·斯奎布,凯茜·卡瓦蒂妮,罗纳尔多·德尔·卡门,埃利萨皮·艾萨克,杰森·佩斯,科拉·尚波米耶","2020-12-25(中国大陆/美国网络)","8.7","848287","101分钟","https://movie.douban.com/subject/24733428/"
"24750460","地狱男爵：血皇后崛起 Hellboy","2019","美国","英语","尼尔·马歇尔","动作,奇幻,冒险","大卫·哈伯,米拉·乔沃维奇,金大贤,伊恩·麦柯肖恩,埃利斯戴尔·皮特里,萨莎·莱恩,托马斯·哈登·丘奇,佩内洛普·米契尔,苏菲·奥康内多,布莱恩·格里森,克里斯蒂娜·克莱伯,阿什丽·艾德纳,道格拉斯·泰特,贝恩·科拉科,阿塔纳斯·斯雷布雷夫,凡妮莎·艾科尔兹,莱拉·莫尔斯","2020-11-09(中国大陆)","5.7","57023","120分钟","https://movie.douban.com/subject/24750460/"
"25728006","速度与激情9 F9: The Fast Saga","2021","美国","英语","林诣彬","动作,犯罪","范·迪塞尔,约翰·塞纳,米歇尔·罗德里格兹,乔丹娜·布鲁斯特,泰瑞斯·吉布森,卢达·克里斯,查理兹·塞隆,海伦·米伦,姜成镐,娜塔莉·伊曼纽尔,迈克尔·鲁克,卢卡斯·布莱克,杜俊纬,卡迪·B,吉姆·帕拉克,芬恩·科尔,安珀·西耶娜,马丁·福特,艾拉·沃克,泽井杏奈,图厄·埃尔斯特德·拉斯姆森,米拉吉·格尔比克,吉米·斯达,莱克斯·艾尔,温尼·贝内特,马克·克雷尼克,杰森·斯坦森","2021-05-21(中国大陆)","5.2","181078","142分钟(中国大陆)","https://movie.douban.com/subject/25728006/"
"25747204","长安道","2019","中国大陆","汉语普通话","李骏","剧情,悬疑,犯罪","范伟,宋洋,焦俊艳,陈数,余皑磊,毛爱宁,沈瑶,田征,大力,王奕权,石凉,齐志,田璐,宣珂,周波,高果,张兆辉,支亭云,张宝龙","2019-11-15(中国大陆)","6.0","47122","113分钟","https://movie.douban.com/subject/25747204/"
"25779217","诛仙1 诛仙 Ⅰ","2019","中国大陆","汉语普通话","程小东","爱情,奇幻,古装","肖战,李沁,孟美岐,唐艺昕,刘端端,李俊贤,代旭,邱心志,姜大卫,陈孝萱,徐少强,叶童,梁家仁,包小松,陈立唯,熊欣欣,李熙,谢辰,何政庭,张智坤,孟子荻,马佳玛尧,张本煜,李昕岳,翟玉博","2019-09-13(中国大陆)","4.5","641984","101分钟","https://movie.douban.com/subject/25779217/"
"25826020","天空中的露西 Lucy in the Sky","2019","美国","英语","诺亚·霍利","剧情,科幻","娜塔莉·波特曼,乔恩·哈姆,丹·史蒂文斯,莎姬·贝兹,艾伦·伯斯汀,科尔曼·多明戈,尼克·奥弗曼,泰格·诺塔洛,克里斯托弗·达尔加,乔·威廉森,阿尔洛·默茨,肯特·绍克内克,尼克·科尼特,Jeremiah Birkett,爱德华多·莱斯卡诺,Pearl Amanda Dickson","2019-09-11(多伦多电影节)","5.7","1045","124分钟","https://movie.douban.com/subject/25826020/"
"25827286","钢铁苍穹2：即临种族 Iron Sky: The Coming Race","2019","芬兰 / 德国","英语","提莫·沃伦索拉","喜剧,动作,科幻","拉腊·罗西,弗拉基米尔·布尔拉科夫,基特·戴尔,茱莉亚·迭泽,斯黛芬妮·保罗,汤姆·格林,乌多·基尔,约翰·夫兰达斯,詹姆斯·奎因,艾米丽·阿塔克,马丁·斯威比,卡里·凯托宁,唐汉平,安娜贝尔·洛佩斯,安德鲁·莫尔加多,达兰·穆森,提莫·沃伦索拉","2019-01-16(芬兰)","5.2","5862","92分钟","https://movie.douban.com/subject/25827286/"
"25828589","黑寡妇 Black Widow","2021","美国","英语 / 俄语 / 挪威语 / 匈牙利语 / 马其顿语 / 芬兰语","凯特·绍特兰","动作,科幻,冒险","斯嘉丽·约翰逊,弗洛伦丝·皮尤,蕾切尔·薇兹,大卫·哈伯,艾尔·安德森,维奥莱特·麦格劳,欧嘉·柯瑞兰寇,O·T·法格本,威廉·赫特,雷·温斯顿,赖恩·基拉·阿姆斯特朗,米歇尔·李,拉娜·布隆代尔,Claudia Heinz,露西·詹·穆雷,乔治亚·柯蒂斯,约恩·巴特勒,库尔特·岳,奥利维尔·里希特斯,安得烈·拜伦,卡利·内勒,罗伯特·普拉尔戈,贾辛特·布兰肯希普,乔希·亨利,阿里娅·布鲁克斯,泰·赫尔利,马里安·洛伦西克,茱莉亚·路易斯-德瑞弗斯,亚当·普里克特,史蒂芬·萨姆森,乔基姆·斯卡利,利亚尼·塞缪尔,西蒙娜·齐夫科夫斯卡,刘易斯·扬","2021-07-07(中国香港)","6.2","170294","133分钟","https://movie.douban.com/subject/25828589/"
"25833233","乐高大电影2 The Lego Movie 2: The Second Part","2019","美国 / 澳大利亚 / 挪威 / 丹麦","英语","迈克·米切尔","喜剧,动画,歌舞,冒险","克里斯·帕拉特,伊丽莎白·班克斯,威尔·阿奈特,蒂凡尼·哈迪斯,斯蒂芬妮·比翠丝,爱丽森·布里,尼克·奥弗曼,查理·戴,玛娅·鲁道夫,威尔·法瑞尔,杰登·桑德,布鲁克琳·普林斯,查宁·塔图姆,乔纳·希尔,理查德·艾欧阿德,本·施瓦茨,诺尔·费丁,杰森·莫玛,寇碧·史莫德斯,伊克·巴里霍尔兹,拉尔夫·费因斯,威尔·福特,欧阳万成,乔玛·塔科内,布鲁斯·威利斯,加里·佩顿","2019-03-22(中国大陆)","6.6","15783","106分钟","https://movie.douban.com/subject/25833233/"
"25834936","空中大灌篮：新传奇 Space Jam: A New Legacy","2021","美国","英语","马尔科姆·D·李","喜剧,动画,运动","勒布朗·詹姆斯,赞达亚,吉姆·卡明斯,索尼夸·马丁-格林,唐·钱德尔,弗雷德·塔特西奥,特蕾丝·麦克尼尔,马丁·科勒巴,加布里埃尔·伊格莱西亚斯,J. Michael Tatum,豪莎·罗克莫雷,艾瑞克·鲍扎,鲍伯·伯根,杰夫·伯格曼,坎迪·米洛,克里斯·戴维斯,凯蒂·麦克凯布,斯凯勒·拜布尔,克里斯·保罗,Peter Cornell,克莱·汤普森,德雷蒙德·格林,Hassan Said,Erin Flannery,德里克‧吉尔伯特,G·莱恩·希尔曼,卡桑德拉·斯塔尔","2021-07-16(美国)","6.2","12002","120分钟","https://movie.douban.com/subject/25834936/"
